ID,ItemType,SubType,Set,Name (EN),Name (JP),Name (Tr),Description (EN),Description (JP),Description (Tr),Summary (EN),Summary (JP),Summary (Tr)
1051000,Weapon,Spear,,Dragonslayer Spear,竜狩りの槍,Spear of the dragon hunt,"Weapon type: Spear Attack type: Thrust\nCross spear born from the soul of Ornstein, a Dragonslayer guarding Anor Londo cathedral. Inflicts lightning damage; effective against dragons. Two-handed thrust relies on cross and buries spear deep within a dragon's hide, and sends human foes flying.\n",武器種別：槍 攻撃属性：刺突\nアノール・ロンドで聖堂を守る「竜狩り」の騎士 オーンスタインのソウルから生まれた十字槍\n竜族に有効な強い雷の力を帯び 十字の支えを持ち渾身の力をのせた両手突きは 竜の体深く槍を刺し、人などは大きく吹き飛ばす,"Weapon Type: Spear attack attributes: a piercing \ n anole Ronde protect the cathedral in the ""dragon hunting"" cross of support tinged the power of was born cross spear \ n dragon group to a valid strong thunder from Knight Ornstein of Seoul both hands thrust that put the power of the whole body has refers to the dragon's body deeply spear, people such as blow off large",Spear,槍,spear
1052000,Weapon,Spear,,Moonlight Butterfly Horn,月光蝶の角,Corner of Moonlight Butterfly,"Weapon type: Spear Attack type: Thrust\nWeapon born from the mystical creature of the Darkroot Garden, the Moonlight Butterfly.\nThe horns of the butterfly, a being created by Seath, are imbued with a pure magic power.",武器種別：槍 攻撃属性：刺突\n黒い森の庭を舞う神秘の生物 月光蝶のソウルから生まれた武器\nシースの被造物であるという蝶の角は 純粋な魔法の力を帯びている,Weapon Type: Spear attack attribute: piercing \ n black dance forest garden mysterious corner of the butterfly that is a creature was born weapon \ n sheath from Seoul organisms moonlight butterfly is charged with the power of pure magic,Spear,槍,spear
1054000,Weapon,Spear,,Dragonslayer Spear,竜狩りの槍,Spear of the dragon hunt,"Weapon type: Spear Attack type: Thrust\nCross spear born from the soul of Ornstein, a Dragonslayer guarding Anor Londo cathedral. Inflicts lightning damage; effective against dragons. Two-handed thrust relies on cross and buries spear deep within a dragon's hide, and sends human foes flying.\n",武器種別：槍 攻撃属性：刺突\nアノール・ロンドで聖堂を守る「竜狩り」の騎士 オーンスタインのソウルから生まれた十字槍\n竜族に有効な強い雷の力を帯び 十字の支えを持ち渾身の力をのせた両手突きは 竜の体深く槍を刺し、人などは大きく吹き飛ばす,"Weapon Type: Spear attack attributes: a piercing \ n anole Ronde protect the cathedral in the ""dragon hunting"" cross of support tinged the power of was born cross spear \ n dragon group to a valid strong thunder from Knight Ornstein of Seoul both hands thrust that put the power of the whole body has refers to the dragon's body deeply spear, people such as blow off large",Spear,槍,spear
1100000,Weapon,Halberd,,Halberd,ハルバード,Halberd,"Weapon type: Halberd Attack type: Regular/Thrust\nLong-hilted weapon mixing spear and axe is difficult to handle, requiring both strength and dexterity. The Halberd has two elementary attacks: spear-like thrusting and large sweeping swings. However, one false swing and the wielder is left wide open.",武器種別：斧槍 攻撃属性：標準/刺突\n斧と槍、両方の機能をあわせもった長柄の武器 扱いが難しく、筋力、技量の両方が必要となる\nその戦術は、槍のような刺突攻撃と 大きく薙ぎ払う攻撃がベースになるが 空振りは大きな隙になるので注意が必要,"Weapon Type: Onoyari attack attribute: Standard / piercing \ n ax and spear, the weapon handling is difficult of Nagara that combines both function, muscle strength, is \ n the tactics that both of skill is required, as the spear a piercing attack and large Nagiharau attack is made on the base, but misses need to be careful because a big gap",Halberd,斧槍,Onoyari
1101000,Weapon,Halberd,,Giant's Halberd,巨人のハルバード,Halberd of giants,"Weapon type: Halberd Attack type: Regular/Thrust\nLarge halberd made of old brass, used by the giant sentinels of Anor Londo.\nBrass contains traces of lightning, but as the halberd is designed for the giant sentinels, its weight is unbearable.",武器種別：斧槍 攻撃属性：標準/刺突\n古い黄銅で作られた大型のハルバード アノール・ロンドを守る巨人衛兵の装備\n黄銅はわずかに雷の力を帯びているが 巨人の膂力に合わせて作られているため 人の身には大概重すぎるだろう,"Weapon Type: Onoyari attack Attributes: standard / piercing \ n of giant guards equipped \ n brass to protect the large halberd anole Rondo made of old brass is slightly tinged with the power of lightning, but giant Ryoryoku It would most likely be too heavy for only the people because it is tailored",Halberd,斧槍,Onoyari
1102000,Weapon,Halberd,,Titanite Catch Pole,くさびの刺又,Thorn addition of the wedge,"Weapon type: Halberd Attack type: Regular\nWeapon of the titanite demon, a faceless stone monster born from titanite slab. One of the enchanted weapons, perhaps from residual power of the titanite slab. Known for its leaping attack which comes smashing down on foes from above.",武器種別：斧槍 攻撃属性：標準\nくさびの原盤から生まれた顔の無い石の魔物 くさびのデーモンの武器\n原盤の魔力の残滓なのか 元より魔法の力を帯びた武器の１つであり 大きく前に跳び、上から突き下ろす攻撃が特徴的,"Weapon Type: Onoyari attack attributes: one of the weapons was charged with weapons \ n residue of the one than the original magic of the power of the magical power of the master of the standard \ n no stone demon wedge of birth face from the master of the wedge daemon There is a large jump in before, characteristic is attack down thrust from the top",Halberd,斧槍,Onoyari
1103000,Weapon,Halberd,,Gargoyle's Halberd,ガーゴイルの斧槍,Onoyari of gargoyle,Weapon type: Halberd Attack type: Regular\nHalberd of the gargoyle guarding the Bell of Awakening in the Undead Church.\nPerfectly standard bronze halberd without any special power.,武器種別：斧槍 攻撃属性：標準\n不死教会の鐘楼で目覚ましの鐘を守っていた ガーゴイルの武器\nごく普通の青銅の斧槍であり これ自体強い力は帯びていない,Weapon Type: Onoyari attack attribute: not charged with the standard \ n in the bell tower of the immortal church is the ax spear of weapons \ n ordinary bronze gargoyle that had kept the alarm bell itself strong force,Halberd,斧槍,Onoyari
1105000,Weapon,Halberd,,Black Knight Halberd,黒騎士の斧槍,Onoyari of the Black Knight,Weapon type: Halberd Attack type: Slash\nHalberd of the black knights who wander Lordran. Used to face chaos demons.\nThe large motion that puts the weight of the body into the attack reflects the great size of their adversaries long ago.,武器種別：斧槍 攻撃属性：斬撃\nロードランをさまよう黒の騎士たちの斧槍 混沌のデーモンと対峙するための武器\n大きな動きから体重をのせた攻撃は かつての彼らの敵の強大さからくるものだ,Weapon Type: Onoyari attack attribute: slashing \ n Rodoran mighty of the former their enemy attack that put the body weight from the weapon \ n big move to confront the Onoyari chaos of daemon of the black knight who wander I come from,Halberd,斧槍,Onoyari
1106000,Weapon,Halberd,,Lucerne,ルッツエルン,Ruttsuerun,"Weapon type: Halberd Attack type: Thrust\nHalberd with a large, hard beak-like protrusion. Inflicts thrust damage. Instead of thrusting like a spear, the wielder of the Lucerne aims to club the head with its hard beak.\n\n\n",武器種別：斧槍 攻撃属性：刺突\n硬く大きい嘴状の突起をもつ斧槍 攻撃属性は刺突となる\n槍のように突く攻撃のかわりに まるでつるはしのように 敵の脳天目がけて硬い嘴を叩きつける,"Weapon Type: Onoyari attack attribute: piercing \ Onoyari attack attribute with the n hard and large beak-like projection is aiming at like a crown of head of the enemy as pickaxe, instead of to poke attack as \ n spear to be a piercing pounding the hard beak Te",Halberd,斧槍,Onoyari
1107000,Weapon,Halberd,,Scythe,サイズ,size,"Weapon type: Halberd Attack type: Slash\nHalberd with a large blade. Scythe adjusted for battle.\nDesigned especially for slicing. However, one false swing leaves one wide open.\n\n\n\n\n",武器種別：斧槍 攻撃属性：斬撃\n大きな刃を持つ斧槍 戦闘用に調整された鎌\n斬りつける攻撃に特化しているが 空振りは大きな隙になるので注意が必要,Weapon Type: Onoyari attack attribute: slashing \ n but are specialized to the adjusted sickle \ n sword wear attack for Onoyari battle with a large blade misses need to be careful because a big gap,Halberd,斧槍,Onoyari
1150000,Weapon,Halberd,,Great Scythe,大鎌,Scythe,Weapon type: Halberd Attack type: Slash\nWeapon with a long curved blade. Converted from a wheat-harvesting tool.\nThe magnificent sharp curved blade instills fear in opponents. Perhaps it is their survival instinct at work.,武器種別：斧槍 攻撃属性：斬撃\n湾曲した長い刃をもった農具を武器としたもの 本来は麦の類を刈り取るもの\n鋭く曲がった刃はどこかまがまがしく 敵対するものに薄ら寒い恐怖を植え付ける それは、あるいは本能の仕業だろうか,"Weapon Type: Onoyari attack attribute: slashing \ n originally that a curved farming tools with a long blade was was a weapon to what is \ n sharply curved blade that reap the wheat of the kind somewhere Magamagashiku hostile instill a chilly fear or would it or instinct of the act,",Halberd,斧槍,Onoyari
1151000,Weapon,Halberd,,Lifehunt Scythe,生命狩りの鎌,Sickle of life hunting,"Weapon type: Halberd Attack type: Slash\nScythe born from the soul of Priscilla, the stark white crossbreed trapped inside the Painted World of Ariamis. Even the Gods feared Priscilla's lifehunt ability, and in the hands of a mortal, its power will turn upon its wielder.\n",武器種別：斧槍 攻撃属性：斬撃\nエレーミアス絵画世界に閉じ込められた 純白の半竜プリシラのソウルから生まれた鎌\n神々さえ恐怖した生命狩りの力を持つが 半竜ならざる者がその力を振るえば その力は使用者にもはね返ってしまう,Weapon Type: Onoyari attack attribute: slashing \ n Eremiasu paintings but even sickle \ n Kami々 was born from the soul of pure white half-dragon Priscilla confined to the world with the power of fear the life hunting those who help becoming semi-dragon is the the force if tremor the force would rebounded to user,Halberd,斧槍,Onoyari
